"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","pred_profit"
"1638",8621,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA2","C",93,5,3.1,1,187,61,"Average","owner-occupied",51.57217,-0.347907,172,69,5,"south harrow","Affinity Water",54500,"Harrow","tube",1,0,0,0.5605028,506000,467995.477521501,-0.0751077519337917
"1639",10106,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",113,5,3.6,1.7,165,75,"Good","owner-occupied",51.459873,0.137867,57,53,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.481585,506000,518240.330932408,0.0241903773367742
"1640",1398,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE13","E",116,7,6.3,3.1,305,149,"Good","owner-occupied",51.457452,-0.024545,178,24,3,"ladywell","Thames Water",58200,"Lewisham","rail",0,1,0,0.2442102,854000,674374.840086377,-0.210333910905882
"1641",8610,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",117,7,5.3,3.1,255,149,"Average","owner-occupied",51.375896,-0.166143,59,30,5,"carshalton","SES Water",57800,"Sutton","rail",0,1,0,0.602758,524000,571990.609666316,0.0915851329509851
"1642",13198,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","E",67,3,4.4,1.8,369,155,"Good","rental (private)",51.464271,-0.158914,96,23,2,"clapham junction","Thames Water",80600,"Wandsworth","light_rail",0,1,1,0.5605028,604000,644922.447374046,0.0677523963146454
"1643",4712,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","B",74,3,1.5,1.4,126,115,"Average","rental (private)",51.505715,-0.046493,30,5,2,"rotherhithe","Thames Water",69100,"Southwark","light_rail",0,0,1,0.3691116,561000,668891.301006688,0.19231960963759
"1644",10188,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N14","D",72.4,4,3.2,3.2,263,263,"Average","owner-occupied",51.637296,-0.13284,48,73,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.4281446,639000,381048.590005624,-0.403679827847223
"1645",14781,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","D",118,5,5.7,2.2,275,104,"Average","owner-occupied",51.580232,0.067692,185,27,4,"gants hill","Thames Water",55100,"Redbridge","tube",1,0,0,0.282737,403000,602970.647154736,0.496205079788426
"1646",14186,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB5","E",91,5,6,3.5,391,228,"Average","owner-occupied",51.544289,-0.373938,86,39,5,"northolt","Affinity Water",53500,"Ealing","tube",1,0,0,0.490906,512000,441471.321984427,-0.137751324249165
"1647",12982,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT9","C",55,3,1.4,1.2,145,123,"Good","owner-occupied",51.359701,-0.310261,142,45,6,"chessington south","Thames Water",54700,"Kingston upon Thames","rail",0,1,0,0.4119882,299000,285747.679953024,-0.0443221406253369
"1648",11593,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",130,6,4.8,2.8,189,106,"Average","owner-occupied",51.462851,0.144153,85,55,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.571688,669000,534485.371540557,-0.201068203975251
"1649",15414,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EC1V","C",82,4,2.3,1.8,160,125,"Average","rental (private)",51.530639,-0.100501,100,26,1,"angel","Thames Water",53800,"Islington","tube",1,0,0,0.3952104,576000,787981.046237428,0.368022649717757
"1650",3418,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA4","D",63,4,2.3,2,208,180,"Average","owner-occupied",51.562406,-0.417813,64,39,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.658684,363000,344325.495940958,-0.051444914763201
"1651",14168,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW2","D",97,4,4.6,4.4,267,257,"Average","owner-occupied",51.54739,-0.216048,64,62,2,"willesden green","Thames Water",50600,"Camden","tube",1,0,0,0.5617456,484000,764105.924147173,0.578731248237961
"1652",3554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",72,3,3.4,1.7,271,137,"Very Poor","owner-occupied",51.418004,-0.172714,113,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4020458,562000,463287.140307902,-0.175645657815121
"1653",15105,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM3","E",98.72,5,9.7,9,320,295,"Average","owner-occupied",51.599578,0.204852,68,45,6,"gidea park","Essex & Suffolk Water",37900,"Havering","rail",0,1,0,1.7076072,409000,207354.582809621,-0.493020579927577
"1654",13390,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT6","D",75,4,3.7,1.2,257,77,"Average","rental (private)",51.396234,-0.310008,112,12,6,"surbiton","Thames Water",59900,"Kingston upon Thames","rail",0,1,0,0.3535766,790000,421570.060030739,-0.466367012619318
"1655",11397,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","B",46,2,1.4,1.3,169,159,"Good","rental (private)",51.50217,-0.098875,34,9,1,"borough","Thames Water",56600,"Southwark","tube",1,0,0,0.360412,259000,427571.752869515,0.650856188685386
"1656",13073,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",123,6,4.3,1.8,197,81,"Good","rental (private)",51.400958,-0.292813,98,23,5,"berrylands","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.8966802,880000,655755.477120997,-0.254823321453413
"1657",1873,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",40,2,0.8,0.8,110,110,"Good","rental (private)",51.498861,-0.020622,64,6,2,"south quay","Thames Water",64700,"Tower Hamlets","light_rail",0,0,1,0.5083052,438000,360276.529924991,-0.177450844920112
"1658",4591,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",112,6,4.4,2.3,223,113,"Poor","owner-occupied",51.371651,-0.16891,30,35,5,"carshalton","SES Water",48600,"Sutton","rail",0,1,0,0.2541526,606000,495475.769022736,-0.182383219434429
"1659",3056,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","D",107,5,4.3,2.5,224,130,"Average","rental (private)",51.413688,-0.124909,87,35,3,"norbury","Thames Water",53100,"Croydon","rail",0,1,0,0.1621854,491000,618860.953329551,0.260409273583606
"1660",12463,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",110,6,3.6,1.3,206,73,"Average","owner-occupied",51.374185,-0.032384,62,76,5,"west wickham","Thames Water",52300,"Croydon","rail",0,1,0,1.127841,646000,510251.489264122,-0.210137013523031
"1661",435,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"SW12","D",95,5,3.7,1.1,205,59,"Good","owner-occupied",51.447872,-0.1471,65,25,3,"balham","Thames Water",69000,"Wandsworth","tube",1,1,0,0.3995602,826000,690177.905765569,-0.164433528128851
"1662",10514,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","B",42.71,3,1.3,1.1,178,155,"Good","rental (private)",51.589839,-0.008314,64,33,4,"wood street","Thames Water",42100,"Waltham Forest","light_rail",0,0,1,0.4803422,297000,276635.277765707,-0.0685680883309521
"1663",6320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT1","D",55,3,2.7,1.4,274,144,"Very Poor","owner-occupied",51.402865,-0.297199,87,14,6,"surbiton","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.9687626,411000,328523.549076258,-0.200672629984774
"1664",8049,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",47,2,1.2,1.2,141,141,"Average","owner-occupied",51.42704,-0.037983,91,35,4,"lower sydenham","Thames Water",43700,"Lewisham","rail",0,1,0,0.4697784,185000,232129.7565854,0.254755441002164
"1665",13335,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW8","C",107.6,3,2.5,2.2,120,105,"Average","rental (private)",51.484228,-0.300896,57,6,4,"brentford","Thames Water",50200,"Hounslow","rail",0,1,0,0.6673836,838000,504330.00463523,-0.398174218812374
"1666",7432,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG5","E",96.8,5,6.8,5.1,421,312,"Average","owner-occupied",51.596884,0.058082,76,19,4,"woodford","Thames Water",49200,"Redbridge","tube",1,0,0,2.0593196,578000,477387.083412705,-0.174070789943418
"1667",8664,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","D",62,3,4.2,3.2,384,296,"Good","owner-occupied",51.494163,-0.02146,75,4,2,"mudchute","Thames Water",68800,"Tower Hamlets","light_rail",0,0,1,0.4548648,456000,504248.588917645,0.105808309029923
"1668",9069,NA,NA,"F","N","L",NA,NA,NA,"HITHER GREEN",NA,NA,"SE13","E",80.91,3,3.9,3.9,318,336,"Good","rental (private)",51.449523,-0.005012,21,33,3,"hither green","Thames Water",55700,"Lewisham","rail",0,1,0,0.4530006,463000,493033.763071476,0.064867738815283
"1669",7980,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","E",98,5,5.7,1.1,330,62,"Average","owner-occupied",51.545586,0.098918,67,8,4,"upney","Essex & Suffolk Water",46700,"Barking and Dagenham","tube",1,0,0,0.5710666,515000,459858.002692872,-0.107071839431317
"1670",2837,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",85,4,4.3,2.1,284,136,"Average","owner-occupied",51.443425,-0.391725,29,22,6,"feltham","Thames Water",48800,"Hounslow","rail",0,1,0,0.9171864,428000,377756.087827968,-0.117392318158954
"1671",12240,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE7","E",132,7,6.6,2.4,282,100,"Very Poor","owner-occupied",51.480316,0.027871,56,45,3,"westcombe park","Thames Water",55700,"Greenwich","rail",0,1,0,0.8680958,926000,801994.367588645,-0.133915369774682
"1672",11667,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN3","D",79,4,3.5,0.9,250,62,"Average","owner-occupied",51.670606,-0.039696,59,22,6,"turkey street","Thames Water",39700,"Enfield","light_rail",0,0,1,0.4424368,405000,324078.789383681,-0.1998054583119
"1673",14320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N19","D",57,2,2.2,1.1,238,115,"Good","owner-occupied",51.557139,-0.136297,104,43,2,"tufnell park","Thames Water",60300,"Camden","tube",1,0,0,0.2000908,552000,435204.129104914,-0.211586722636025
"1674",9598,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",55.09,3,3.9,3.2,426,341,"Average","owner-occupied",51.389955,0.102452,75,67,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.5648526,446000,258575.811705012,-0.420233606042573
"1675",1349,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR8","D",64,3,3.3,3.3,294,289,"Average","owner-occupied",51.325056,-0.103711,78,100,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.1976052,313000,323449.394578954,0.0333846472171053
"1676",15173,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR5","C",58,3,1.4,1.2,136,124,"Average","owner-occupied",51.394524,0.098407,69,63,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.531297,284000,261094.812630917,-0.080652068200997
"1677",14438,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","D",128.8,5,8.2,8,233,225,"Average","owner-occupied",51.446914,-0.108582,75,42,3,"tulse hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.6474988,1253000,928880.74730779,-0.258674583154198
"1678",1979,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG8","E",46,3,4.1,2.3,502,284,"Poor","owner-occupied",51.605785,0.052505,26,20,4,"woodford","Thames Water",53600,"Redbridge","tube",1,0,0,0.9470136,319000,287240.715057861,-0.0995588869659542
"1679",10257,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",97,5,4.5,2,263,113,"Good","owner-occupied",51.57726,-0.031939,104,13,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.4424368,753000,497046.53094452,-0.339911645492005
"1680",11089,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",55,3,1.2,1.2,128,125,"Good","rental (private)",51.489787,-0.07352,55,4,2,"bermondsey","Thames Water",47500,"Southwark","tube",1,0,0,1.2030304,464000,435088.334147719,-0.0623096246816399
"1681",9341,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",83.42,3,5.9,3.9,471,312,"Average","owner-occupied",51.548048,-0.177965,39,68,2,"finchley road","Thames Water",65500,"Camden","tube",2,0,0,0.198848,1090000,841161.837158461,-0.228291892515174
"1682",4516,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","D",86,5,4.3,1.7,284,115,"Very Poor","owner-occupied",51.435141,-0.156992,64,31,3,"tooting bec","Thames Water",63500,"Wandsworth","tube",1,0,0,0.2007122,726000,641735.247741921,-0.116067151870632
"1683",13570,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",101,4,5,2.3,255,117,"Very Poor","rental (private)",51.518809,-0.161659,19,34,1,"marble arch","Thames Water",60700,"Westminster","tube",1,0,0,0.3113214,2263000,1377260.65438122,-0.391400506238967
"1684",8551,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","E",87,4,4.8,2,290,118,"Good","owner-occupied",51.523221,0.03253,66,5,3,"prince regent","Thames Water",45200,"Newham","light_rail",0,0,1,1.3229606,443000,443443.053709003,0.00100012123928475
"1685",11832,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",79.76,6,3.8,3.8,177,177,"Poor","rental (private)",51.438506,-0.196428,103,13,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.3305848,1121000,700085.262963718,-0.37548147817688
"1686",595,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW1V","D",109,4,4.1,2.2,194,104,"Average","rental (private)",51.488154,-0.131017,57,9,1,"pimlico","Thames Water",51700,"Westminster","tube",1,0,0,0.3249922,1376000,1041916.11784697,-0.242793519006561
"1687",3193,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1G","C",43,2,1.9,1.2,252,165,"Average","rental (private)",51.520895,-0.151356,18,31,1,"baker street","Thames Water",73500,"Westminster","tube",6,0,0,0.5350254,325000,572866.286971362,0.762665498373422
"1688",7789,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",99,5,4.6,2.3,264,129,"Average","owner-occupied",51.554748,0.157459,129,10,5,"dagenham east","Essex & Suffolk Water",38000,"Barking and Dagenham","tube",1,0,0,1.0837216,407000,357698.813007708,-0.1211331375732
"1689",12451,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"IG11","C",45,2,1,1,114,114,"Good","owner-occupied",51.535595,0.079727,218,8,4,"barking","Essex & Suffolk Water",44200,"Barking and Dagenham","tube",2,0,1,0.400803,232000,215949.428866841,-0.0691834962636178
"1690",14846,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E4","D",118,5,5.5,1.7,262,81,"Good","owner-occupied",51.617625,-0.022598,101,20,4,"highams park","Thames Water",49900,"Waltham Forest","light_rail",0,0,1,1.6510598,639000,541759.02474292,-0.152176800089327
"1691",4383,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","E",66,4,4.5,1.4,387,118,"Average","owner-occupied",51.479503,0.184265,105,9,6,"erith","Thames Water",44200,"Bexley","rail",0,1,0,0.8587748,311000,302257.753188911,-0.0281101183636311
"1692",90,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","D",110.94,4,4.2,3.2,226,173,"Average","owner-occupied",51.479019,-0.170993,58,6,2,"battersea park","Thames Water",63200,"Wandsworth","light_rail",0,1,1,1.1657464,1127000,1022751.57874796,-0.0925008174374804
"1693",7465,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N3","F",198,9,16,16,453,313,"Very Poor","owner-occupied",51.597441,-0.20245,39,77,4,"finchley central","Affinity Water",58600,"Barnet","tube",1,0,0,0.6158074,1581000,1054175.01639561,-0.333222633525862
"1694",3913,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","E",170,7,9.7,6.4,258,165,"Good","owner-occupied",51.408019,-0.114055,136,38,3,"norbury","Thames Water",54100,"Croydon","rail",0,1,0,0.4871776,715000,979371.415980857,0.369750232141059
"1695",13030,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N4","E",102,4,5.8,5.4,322,299,"Very Poor","owner-occupied",51.57381,-0.12104,42,58,3,"crouch hill","Thames Water",46300,"Hackney","light_rail",0,0,1,0.2056834,721000,555435.926462184,-0.229631169955362
"1696",11859,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N5","D",58,5,2.7,2.5,267,240,"Good","owner-occupied",51.559911,-0.099469,151,31,2,"arsenal","Thames Water",65100,"Islington","tube",1,0,0,0.3144284,547000,521059.059213078,-0.0474240233764578
"1697",7794,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW2","D",93,4,3.6,2.1,220,130,"Average","rental (private)",51.443082,-0.121346,63,62,3,"streatham hill","Thames Water",45100,"Lambeth","rail",0,1,0,0.4741282,599000,506677.606954519,-0.154127534299634
"1698",14164,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM12","C",70.97,3,2.9,2.5,247,207,"Average","owner-occupied",51.557126,0.220541,36,27,6,"hornchurch","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.1541072,344000,308481.292448979,-0.103252056834364
"1699",4229,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA17","E",110,5,5.9,2.8,304,141,"Average","owner-occupied",51.490297,0.153018,97,18,5,"belvedere","Thames Water",45700,"Bexley","rail",0,1,0,0.3063502,378000,437774.539670347,0.158133702831606
"1700",10346,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW9","E",92.31,5,6.3,4.6,409,296,"Average","owner-occupied",51.578301,-0.257023,31,46,3,"hendon","Affinity Water",50000,"Brent","rail",0,1,0,1.419899,623000,553022.243347152,-0.112323846954812
"1701",8497,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG7","C",47,2,1.2,1.2,142,142,"Good","owner-occupied",51.612668,0.109146,15,53,4,"grange hill","Thames Water",41800,"Redbridge","tube",1,0,0,0.9824334,291000,224768.697051843,-0.227598979203288
"1702",1443,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","C",92,4,2.7,2,167,121,"Good","owner-occupied",51.456558,-0.140872,46,27,2,"clapham south","Thames Water",71500,"Lambeth","tube",1,0,0,0.462943,1054000,787967.161246685,-0.252403072820982
"1703",11052,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW20","C",51.3,4,2.3,1.6,275,188,"Average","owner-occupied",51.40933,-0.24472,133,16,4,"new malden","Thames Water",57900,"Merton","rail",0,1,0,1.0433306,384000,328511.036668451,-0.144502508675909
"1704",9646,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"W6","D",294,5,11,6.3,212,122,"Average","owner-occupied",51.498799,-0.242539,60,9,2,"stamford brook","Thames Water",54400,"Hammersmith and Fulham","tube",1,0,0,0.4051528,3720000,3226060.38184739,-0.132779467245325
"1705",10616,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","C",69,4,2.5,0.6,190,45,"Good","owner-occupied",51.400817,-0.114642,109,42,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.7910422,402000,365722.035664073,-0.0902436923779272
"1706",14732,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","D",60.56,3,4,3,393,294,"Very Poor","owner-occupied",51.473369,-0.187072,206,6,2,"imperial wharf","Thames Water",56300,"Hammersmith and Fulham","light_rail",0,1,1,0.3597906,671000,500515.536634467,-0.254075206207947
"1707",11533,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",135,7,5,2.2,211,89,"Average","owner-occupied",51.508417,-0.411831,149,33,5,"hayes and harlington","Affinity Water",49200,"Hillingdon","rail",0,1,0,0.7096388,521000,596151.535651263,0.144244790117588
"1708",5862,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW13","D",180,4,5.5,3,174,93,"Good","owner-occupied",51.476501,-0.232515,12,6,3,"barnes","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.9457708,1937000,1475986.85934312,-0.238003686451669
"1709",10893,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT1","E",100,5,5.4,2.6,295,139,"Average","owner-occupied",51.410421,-0.277664,105,17,5,"norbiton","Thames Water",55300,"Kingston upon Thames","rail",0,1,0,0.4014244,799000,492594.86812477,-0.383485772059111
"1710",3053,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E11","D",84,3,3.4,1.9,229,126,"Good","rental (private)",51.572382,0.006005,98,22,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.4803422,455000,474490.164931744,0.0428355273225149
"1711",12120,NA,NA,"D","N","F",NA,NA,NA,"ST JOHNS WOOD",NA,NA,"NW8","D",360,10,13,6,211,94,"Very Poor","rental (social)",51.539595,-0.180995,84,42,2,"south hampstead","Thames Water",59600,"Westminster","light_rail",0,0,1,0.301379,6830000,3091266.18909787,-0.547398801010561
"1712",8322,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",79,5,4.1,2,295,143,"Average","rental (private)",51.611032,-0.26975,113,54,5,"edgware","Affinity Water",51300,"Barnet","tube",1,0,0,1.012882,378000,386265.884783578,0.0218674200623761
"1713",6952,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","D",106,6,3.9,1.8,207,93,"Average","rental (private)",51.542501,0.118937,128,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.5698238,420000,406837.474952263,-0.0313393453517548
"1714",5332,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM5","D",74.28,5,3,2.2,243,182,"Good","owner-occupied",51.608956,0.156691,79,39,6,"romford","Essex & Suffolk Water",45700,"Havering","light_rail",0,1,1,2.9802344,350000,315536.979984727,-0.0984657714722091
"1715",7716,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W4","D",77,4,3,2.5,215,176,"Average","owner-occupied",51.498087,-0.272005,26,12,3,"south acton","Thames Water",63300,"Hounslow","light_rail",0,0,1,0.2367534,701000,510947.534123635,-0.271116213803659
"1716",1624,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W6","D",75,3,3.4,2.1,234,147,"Good","rental (private)",51.485703,-0.216152,71,6,2,"barons court","Thames Water",51700,"Hammersmith and Fulham","tube",2,0,0,0.5723094,584000,506570.587505213,-0.132584610436278
"1717",737,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","E",83.91,5,5.1,3,423,244,"Average","owner-occupied",51.609746,0.236047,99,72,6,"harold wood","Essex & Suffolk Water",41500,"Havering","rail",0,1,0,1.3198536,348000,323938.719828465,-0.0691416096883196
"1718",4023,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",74,4,5.7,2.7,435,201,"Average","owner-occupied",51.360974,0.081101,73,96,6,"orpington","Thames Water",50500,"Bromley","rail",0,1,0,1.391936,503000,295569.449600643,-0.412386780118007
"1719",7552,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"E11","F",169,7,13,6,421,199,"Average","owner-occupied",51.579786,0.029843,54,22,4,"wanstead","Thames Water",55000,"Redbridge","tube",1,0,0,0.3579264,2251000,863220.211986887,-0.616517009335012
"1720",9102,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","D",71,3,3.7,1.7,298,132,"Average","rental (private)",51.612377,-0.099156,98,30,4,"palmers green","Thames Water",45900,"Enfield","rail",0,1,0,1.028417,439000,329788.380138853,-0.248773621551587
"1721",12453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW13","C",45.44,2,1.5,1.2,201,160,"Average","owner-occupied",51.442613,-0.375249,132,20,5,"whitton","Thames Water",44100,"Hounslow","rail",0,1,0,1.2428,228000,224620.852293638,-0.0148208232735154
"1722",5384,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","C",47,2,2.4,2.1,303,267,"Good","owner-occupied",51.378348,0.016852,31,72,5,"hayes","Thames Water",61600,"Bromley","rail",0,1,0,0.444301,205000,263548.151526008,0.28560073915126
"1723",3071,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SW18","E",169,9,8.3,4,279,132,"Poor","owner-occupied",51.449499,-0.21139,98,30,3,"southfields","Thames Water",71300,"Wandsworth","tube",1,0,0,0.3958318,1668000,1384827.31604414,-0.169767796136606
